ValuePath,MemoryAddress,MemorySize,FileAddress,FileSize,PrimitiveTypeName,PrimitiveTypeLength,PrimitiveTypeBits,Range,DefaultValue
fm.PATCH.TONE[0].EQ LO FREQ,165,1,295,1,int,1,7,"0,15",5
fm.PATCH.TONE[0].EQ LO GAIN,166,1,296,1,int,1,7,"0,24",12
fm.PATCH.TONE[0].EQ HI FREQ,167,1,297,1,int,1,7,"0,21",10
fm.PATCH.TONE[0].EQ HI Q,168,1,298,1,int,1,7,"0,8",0
fm.PATCH.TONE[0].EQ HI GAIN,169,1,299,1,int,1,7,"0,24",12
fm.PATCH.TONE[0].CHORUS TYPE,170,1,300,1,int,1,7,"0,7",0
fm.PATCH.TONE[0].CHORUS RATE,171,1,301,1,int,1,7,"0,100",0
fm.PATCH.TONE[0].CHORUS DPTH,172,1,302,1,int,1,7,"0,100",0
fm.PATCH.TONE[0].CHORUS BAL,173,1,303,1,int,1,7,"0,100",0
fm.PATCH.TONE[0].PARTIAL MUTE,174,1,304,1,int,1,7,"0,3",3
fm.PATCH.TONE[0].PARTIAL BAL,175,1,305,1,int,1,7,"0,100",50
fm.PATCH.TONE[0].EXTENSION 0,176,1,306,1,int,1,7,"0,127",0
fm.PATCH.TONE[0].EXTENSION 1,177,1,307,1,int,1,7,"0,127",0
fm.PATCH.TONE[0].EXTENSION 2,178,1,308,1,int,1,7,"0,127",0
fm.PATCH.TONE[0].EXTENSION 3,179,1,309,1,int,1,7,"0,127",0
fm.PATCH.TONE[0].EXTENSION 4,180,1,310,1,int,1,7,"0,127",0
fm.PATCH.TONE[0].EXTENSION 5,181,1,311,1,int,1,7,"0,127",0
fm.PATCH.TONE[0].EXTENSION 6,182,1,312,1,int,1,7,"0,127",0
fm.PATCH.TONE[0].EXTENSION 7,183,1,313,1,int,1,7,"0,127",0
fm.PATCH.TONE[0].EXTENSION 8,184,1,314,1,int,1,7,"0,127",0
fm.PATCH.TONE[0].EXTENSION 9,185,1,315,1,int,1,7,"0,127",0
fm.PATCH.TONE[0].EXTENSION 10,186,1,316,1,int,1,7,"0,127",0
fm.PATCH.TONE[0].EXTENSION 11,187,1,317,1,int,1,7,"0,127",0
fm.PATCH.TONE[0].EXTENSION 12,188,1,318,1,int,1,7,"0,127",0
fm.PATCH.TONE[0].EXTENSION 13,189,1,319,1,int,1,7,"0,127",0
fm.PATCH.TONE[0].EXTENSION 14,190,1,320,1,int,1,7,"0,127",0
fm.PATCH.TONE[0].EXTENSION 15,191,1,321,1,int,1,7,"0,127",0
fm.PATCH.TONE[1].TONE NAME,320,1,322,1,int,1,7,,
fm.PATCH.TONE[1].TONE NAME,321,1,323,1,int,1,7,,
fm.PATCH.TONE[1].TONE NAME,322,1,324,1,int,1,7,,
fm.PATCH.TONE[1].TONE NAME,323,1,325,1,int,1,7,,
fm.PATCH.TONE[1].TONE NAME,324,1,326,1,int,1,7,,
fm.PATCH.TONE[1].TONE NAME,325,1,327,1,int,1,7,,
fm.PATCH.TONE[1].TONE NAME,326,1,328,1,int,1,7,,
fm.PATCH.TONE[1].TONE NAME,327,1,329,1,int,1,7,,
fm.PATCH.TONE[1].TONE NAME,328,1,330,1,int,1,7,,
fm.PATCH.TONE[1].TONE NAME,329,1,331,1,int,1,7,,
fm.PATCH.TONE[1].NAME STR,320,10,322,10,string,2,7,,----------
fm.PATCH.TONE[1].STRUCTURE,330,1,332,1,int,1,7,"0,6",0
fm.PATCH.TONE[1].P ENV VELO,331,1,333,1,int,1,7,"0,2",0
fm.PATCH.TONE[1].P ENV TKF,332,1,334,1,int,1,7,"0,4",0
fm.PATCH.TONE[1].P ENV T1,333,1,335,1,int,1,7,"0,50",0
fm.PATCH.TONE[1].P ENV T2,334,1,336,1,int,1,7,"0,50",20
fm.PATCH.TONE[1].P ENV T3,335,1,337,1,int,1,7,"0,50",20
fm.PATCH.TONE[1].P ENV T4,336,1,338,1,int,1,7,"0,50",20
fm.PATCH.TONE[1].P ENV L0,337,1,339,1,int,1,7,"0,100",50
fm.PATCH.TONE[1].P ENV L1,338,1,340,1,int,1,7,"0,100",50
fm.PATCH.TONE[1].P ENV L2,339,1,341,1,int,1,7,"0,100",50
fm.PATCH.TONE[1].P ENV SUSL,340,1,342,1,int,1,7,"0,100",50
fm.PATCH.TONE[1].P ENV ENDL,341,1,343,1,int,1,7,"0,100",50
fm.PATCH.TONE[1].P MOD LFOD,342,1,344,1,int,1,7,"0,100",0
fm.PATCH.TONE[1].P MOD LEVR,343,1,345,1,int,1,7,"0,100",0
fm.PATCH.TONE[1].P MOD AFTR,344,1,346,1,int,1,7,"0,100",0
fm.PATCH.TONE[1].LFO1 WAVE,345,1,347,1,int,1,7,"0,3",0
fm.PATCH.TONE[1].LFO1 RATE,346,1,348,1,int,1,7,"0,100",10
fm.PATCH.TONE[1].LFO1 DELY,347,1,349,1,int,1,7,"0,100",0
fm.PATCH.TONE[1].LFO1 SYNC,348,1,350,1,int,1,7,"0,2",0
fm.PATCH.TONE[1].LFO2 WAVE,349,1,351,1,int,1,7,"0,3",0
fm.PATCH.TONE[1].LFO2 RATE,350,1,352,1,int,1,7,"0,100",10
fm.PATCH.TONE[1].LFO2 DELY,351,1,353,1,int,1,7,"0,100",0
fm.PATCH.TONE[1].LFO2 SYNC,352,1,354,1,int,1,7,"0,1",0
fm.PATCH.TONE[1].LFO3 WAVE,353,1,355,1,int,1,7,"0,3",0
fm.PATCH.TONE[1].LFO3 RATE,354,1,356,1,int,1,7,"0,100",10
fm.PATCH.TONE[1].LFO3 DELY,355,1,357,1,int,1,7,"0,100",0
fm.PATCH.TONE[1].LFO3 SYNC,356,1,358,1,int,1,7,"0,1",0
fm.PATCH.TONE[1].EQ LO FREQ,357,1,359,1,int,1,7,"0,15",5
fm.PATCH.TONE[1].EQ LO GAIN,358,1,360,1,int,1,7,"0,24",12
fm.PATCH.TONE[1].EQ HI FREQ,359,1,361,1,int,1,7,"0,21",10
fm.PATCH.TONE[1].EQ HI Q,360,1,362,1,int,1,7,"0,8",0
fm.PATCH.TONE[1].EQ HI GAIN,361,1,363,1,int,1,7,"0,24",12
fm.PATCH.TONE[1].CHORUS TYPE,362,1,364,1,int,1,7,"0,7",0
fm.PATCH.TONE[1].CHORUS RATE,363,1,365,1,int,1,7,"0,100",0
fm.PATCH.TONE[1].CHORUS DPTH,364,1,366,1,int,1,7,"0,100",0
fm.PATCH.TONE[1].CHORUS BAL,365,1,367,1,int,1,7,"0,100",0
fm.PATCH.TONE[1].PARTIAL MUTE,366,1,368,1,int,1,7,"0,3",3
fm.PATCH.TONE[1].PARTIAL BAL,367,1,369,1,int,1,7,"0,100",50
fm.PATCH.TONE[1].EXTENSION 0,368,1,370,1,int,1,7,"0,127",0
fm.PATCH.TONE[1].EXTENSION 1,369,1,371,1,int,1,7,"0,127",0
fm.PATCH.TONE[1].EXTENSION 2,370,1,372,1,int,1,7,"0,127",0
fm.PATCH.TONE[1].EXTENSION 3,371,1,373,1,int,1,7,"0,127",0
fm.PATCH.TONE[1].EXTENSION 4,372,1,374,1,int,1,7,"0,127",0
fm.PATCH.TONE[1].EXTENSION 5,373,1,375,1,int,1,7,"0,127",0
fm.PATCH.TONE[1].EXTENSION 6,374,1,376,1,int,1,7,"0,127",0
fm.PATCH.TONE[1].EXTENSION 7,375,1,377,1,int,1,7,"0,127",0
fm.PATCH.TONE[1].EXTENSION 8,376,1,378,1,int,1,7,"0,127",0
fm.PATCH.TONE[1].EXTENSION 9,377,1,379,1,int,1,7,"0,127",0
fm.PATCH.TONE[1].EXTENSION 10,378,1,380,1,int,1,7,"0,127",0
fm.PATCH.TONE[1].EXTENSION 11,379,1,381,1,int,1,7,"0,127",0
fm.PATCH.TONE[1].EXTENSION 12,380,1,382,1,int,1,7,"0,127",0
fm.PATCH.TONE[1].EXTENSION 13,381,1,383,1,int,1,7,"0,127",0
fm.PATCH.TONE[1].EXTENSION 14,382,1,384,1,int,1,7,"0,127",0
fm.PATCH.TONE[1].EXTENSION 15,383,1,385,1,int,1,7,"0,127",0
fm.PATCH.PATCH.NAME[0],384,2,386,2,int,2,7,,
fm.PATCH.PATCH.NAME[1],386,2,388,2,int,2,7,,
fm.PATCH.PATCH.NAME[2],388,2,390,2,int,2,7,,
fm.PATCH.PATCH.NAME[3],390,2,392,2,int,2,7,,
fm.PATCH.PATCH.NAME[4],392,2,394,2,int,2,7,,
fm.PATCH.PATCH.NAME[5],394,2,396,2,int,2,7,,
fm.PATCH.PATCH.NAME[6],396,3,398,3,int,3,7,,
fm.PATCH.PATCH.NAME[7],399,3,401,3,int,3,7,,
fm.PATCH.PATCH.NAME STR,384,18,386,18,string,2,7,,------------------
fm.PATCH.PATCH.KEY MODE,402,1,404,1,int,1,7,"0,6",1
fm.PATCH.PATCH.SPLIT POINT,403,1,405,1,int,1,7,"0,60",24
fm.PATCH.PATCH.PORTA MODE,404,1,406,1,int,1,7,"0,2",2
fm.PATCH.PATCH.HOLD MODE,405,1,407,1,int,1,7,"0,2",2
fm.PATCH.PATCH.UP KEY SHIFT,406,1,408,1,int,1,7,"0,48",24
fm.PATCH.PATCH.LW KEY SHIFT,407,1,409,1,int,1,7,"0,48",24
fm.PATCH.PATCH.UP FINE TUNE,408,1,410,1,int,1,7,"0,100",50
fm.PATCH.PATCH.LW FINE TUNE,409,1,411,1,int,1,7,"0,100",50
fm.PATCH.PATCH.BEND RANGE,410,1,412,1,int,1,7,"0,12",2
fm.PATCH.PATCH.AFTER BEND,411,1,413,1,int,1,7,"0,24",12
fm.PATCH.PATCH.PORTA TIME,412,1,414,1,int,1,7,"0,100",50
fm.PATCH.PATCH.OUTPUT MODE,413,1,415,1,int,1,7,"0,3",0
fm.PATCH.PATCH.REV TYPE,414,1,416,1,int,1,7,"0,31",0
fm.PATCH.PATCH.REV BAL,415,1,417,1,int,1,7,"0,100",0
fm.PATCH.PATCH.TOTAL VOL,416,1,418,1,int,1,7,"0,100",100
fm.PATCH.PATCH.TONE BAL,417,1,419,1,int,1,7,"0,100",50
fm.PATCH.PATCH.CHASE MODE,418,1,420,1,int,1,7,"0,2",2
fm.PATCH.PATCH.CHASE LEVL,419,1,421,1,int,1,7,"0,100",50
fm.PATCH.PATCH.CHASE TIME,420,1,422,1,int,1,7,"0,100",50
fm.PATCH.PATCH.MIDI EDIT TXCH,421,1,423,1,int,1,7,"0,16",0
fm.PATCH.PATCH.MIDI EDIT SEPCH,422,1,424,1,int,1,7,"0,16",0
fm.PATCH.PATCH.MIDI EDIT TXPC,423,1,425,1,int,1,7,"0,100",0
fm.PATCH.PATCH.CHASE SW,424,1,426,1,int,1,7,"0,1",0
fm.PATCH.PATCH.PORTA SW,425,1,427,1,int,1,7,"0,1",0
fm.PATCH.PATCH.SEP PORTA SW,426,1,428,1,int,1,7,"0,1",0
fm.PATCH.PATCH.MIDI TX BANK,427,1,429,1,int,1,7,"0,100",0
fm.PATCH.PATCH.TONE SELECT,428,1,430,1,int,1,7,"0,3",3
fm.PATCH.PATCH.PARTIAL SELECT,429,1,431,1,int,1,7,"0,15",15
fm.PATCH.PATCH.MASTER TUNE,430,1,432,1,int,1,7,"0,25",13
fm.PATCH.PATCH.REVERB BANK,431,1,433,1,int,1,7,"0,5",0
fm.PATCH.PATCH.EXTENSION 0,432,1,434,1,int,1,7,"0,127",0
fm.PATCH.PATCH.EXTENSION 1,433,1,435,1,int,1,7,"0,127",0
fm.PATCH.PATCH.EXTENSION 2,434,1,436,1,int,1,7,"0,127",0
fm.PATCH.PATCH.EXTENSION 3,435,1,437,1,int,1,7,"0,127",0
fm.PATCH.PATCH.EXTENSION 4,436,1,438,1,int,1,7,"0,127",0
fm.PATCH.PATCH.EXTENSION 5,437,1,439,1,int,1,7,"0,127",0
fm.PATCH.PATCH.EXTENSION 6,438,1,440,1,int,1,7,"0,127",0
fm.PATCH.PATCH.EXTENSION 7,439,1,441,1,int,1,7,"0,127",0
fm.PATCH.PATCH.EXTENSION 8,440,1,442,1,int,1,7,"0,127",0
fm.PATCH.PATCH.EXTENSION 9,441,1,443,1,int,1,7,"0,127",0
fm.PATCH.PATCH.EXTENSION 10,442,1,444,1,int,1,7,"0,127",0
fm.PATCH.PATCH.EXTENSION 11,443,1,445,1,int,1,7,"0,127",0
fm.PATCH.PATCH.EXTENSION 12,444,1,446,1,int,1,7,"0,127",0
fm.PATCH.PATCH.EXTENSION 13,445,1,447,1,int,1,7,"0,127",0
fm.PATCH.PATCH.EXTENSION 14,446,1,448,1,int,1,7,"0,127",0
fm.PATCH.PATCH.EXTENSION 15,447,1,449,1,int,1,7,"0,127",0
vm.vs.editMode,268419072,1,450,1,int,1,7,"0,3",0
vm.vs.commonId,268419073,1,451,1,int,1,7,"0,1",0
vm.vs.commonState,268419074,1,452,1,int,1,7,"0,1",0
vm.vs.toneId,268419075,1,453,1,int,1,7,"0,1",0
vm.vs.toneState,268419076,1,454,1,int,1,7,"0,3",0
vm.vs.partId,268419077,1,455,1,int,1,7,"0,3",0
vm.vs.partState,268419078,1,456,1,int,1,7,"0,15",0
vm.vs.mode,268419079,1,457,1,int,1,7,"0,3",0
vm.vs.ccAssign,268419080,1,458,1,int,1,7,"0,1",1
vm.vs.activation,268419081,1,459,1,int,1,7,"0,2",0
vm.vs.voiceCount,268419082,1,460,1,int,1,7,"1,1",1
vm.vs.quality,268419083,1,461,1,int,1,7,"0,0",0
vm.vs.bankId,268419084,4,462,4,int,4,4,"0,65535",0
vm.vs.patchId,268419088,1,466,1,int,1,7,"0,63",0
vm.vs.panelPatch,268419089,1,467,1,int,1,7,"0,1",0
vm.vs.panelSize,268419090,1,468,1,int,1,7,"0,1",1
vm.vs.patchManager,268419091,1,469,1,int,1,7,"0,1",0
vm.vs.patchListMain,268419092,1,470,1,int,1,7,"0,1",0
vm.vs.patchListSub,268419093,1,471,1,int,1,7,"0,1",0
vm.vs.zoom,268419094,4,472,4,int,4,4,"50,100",62
vm.vs.velSense,268419098,1,476,1,int,1,7,"0,1",1
vm.vs.setup,268419099,1,477,1,int,1,7,"0,1",0
vm.vs.updateSetup,268419100,1,478,1,int,1,7,"0,1",0
vm.vs.auth,268419101,1,479,1,int,1,7,"0,1",0
vm.vs.updateAuth,268419102,1,480,1,int,1,7,"0,1",0
vm.vs.authDummy,268419103,32,481,32,string,2,7,,
vm.vs.writePatch,268419135,1,513,1,int,1,7,"0,1",0
vm.ks.onVel,268419200,1,514,1,int,1,7,"0,127",0
vm.ks.offVel,268419201,1,515,1,int,1,7,"1,127",64
vm.ks.ch,268419202,1,516,1,int,1,7,"0,15",0
